TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
136.533333333,-144.858,4.13112,3.18799,10.1396,-0.733201,7.42189,1.70111,3.48449,0.952609,5.26842,3.28136,4.21009,1.65302,0.953739,0.0470913,1.78865,2.28428,0.819844,-0.150186,0.344315,-1.28829
136.556553288,-136.632,5.98442,-3.00173,7.52893,-1.11073,9.69143,-0.0468455,3.81027,1.25596,4.49511,2.5175,3.63442,2.68631,2.6867,1.65906,2.84082,-1.21867,-1.76774,-0.751071,-0.159442,-1.91006
136.579773243,-139.277,4.68173,-3.26875,7.58024,-5.25465,5.86418,-1.12791,2.34434,-3.07936,3.54372,-0.053686,2.56555,0.867508,7.91471,3.84518,5.35326,2.71641,3.7034,-1.42456,-1.00742,-2.71438
136.602993197,-137.466,6.92958,-3.43332,9.59319,-5.98671,5.78507,-2.93736,0.602483,-1.10913,4.91361,1.00297,-0.70511,-3.25199,5.47234,2.52761,3.50192,-0.708874,3.13205,-1.11584,0.137116,-1.30149
136.626213152,-143.02,3.52042,-2.49812,9.59478,-6.29131,5.48129,-2.54761,3.02073,-0.504974,3.97677,0.355053,0.480754,-1.30016,6.15477,4.22465,4.72802,0.0350936,2.81106,-1.65042,0.583731,-1.48765
136.649433107,-146.822,3.91838,-6.12524,7.53535,-5.82332,5.94713,-3.48949,0.283088,-2.2665,-0.511425,0.491091,1.70457,-0.474183,2.62093,0.46845,1.65625,-1.66216,3.12745,-2.87471,0.994766,-1.91502
136.672653061,-141.487,4.0587,-4.25039,7.45467,-3.57479,4.24291,-3.2803,-4.07382,-3.69757,0.685473,0.158923,-0.0328318,-1.45256,4.1921,2.22768,2.54773,-2.54081,0.505901,-1.81507,-1.21721,-3.58838
136.695873016,-145.491,4.11165,-6.00355,6.21503,-6.04902,4.12934,-4.2796,1.3575,-2.14949,-0.12198,2.03702,3.14448,1.32228,6.31119,3.68406,4.56677,-0.834956,1.3564,-0.530196,-0.646994,-2.28517
136.719092971,-148.756,4.92833,-5.35552,5.3879,-5.09147,-0.0484785,-5.25006,-1.23089,-0.845261,0.904892,0.137883,2.59702,-1.30793,7.08559,1.37028,1.12476,0.0155139,3.17852,1.54312,-1.49302,-4.0044
136.742312925,-147.393,1.75661,-4.13607,7.75325,-3.42182,2.90626,-4.69097,0.929417,-1.19652,1.40768,0.339022,1.56149,-2.75183,5.22651,2.48961,1.27289,-1.31508,3.90406,1.13882,-2.83463,-5.85189
136.765532880,-146.463,4.28963,-3.88344,6.45837,-3.86981,2.52732,-4.00635,0.773949,-0.899545,2.97102,2.25147,1.92608,-2.00964,5.96653,2.15524,1.45712,-0.290076,3.40345,-0.15781,-2.81816,-3.49432
136.788752834,-145.992,5.70361,-2.78879,7.73622,-3.21907,0.915118,-3.60595,2.20779,-1.6343,2.56371,1.40509,1.35109,-2.90718,3.22463,1.46352,2.41009,-1.3959,6.10068,2.42736,-2.51176,-4.86428
136.811972789,-152.095,5.93713,-4.71232,7.56185,-0.799538,1.51491,-4.3309,1.18315,-1.11528,3.64111,0.705788,0.329359,-6.72474,4.37745,0.219962,2.81017,1.18592,3.41679,-1.07381,-5.51492,-4.45435
136.835192744,-154.374,5.25147,-8.42818,3.20301,-5.8987,0.689667,-8.34275,0.391375,-1.82936,5.0352,-2.93002,-0.717626,-6.3669,2.19981,0.33322,3.50445,-0.04895,3.78504,1.56887,-1.27395,-5.23667
136.858412698,-149.328,7.57987,-4.51977,3.4866,-3.24113,3.74632,-5.0573,0.0744309,-0.119905,2.00868,-1.72024,-0.464045,-3.51081,3.82127,1.19459,1.16589,0.462136,3.28932,0.0531962,-2.55162,-4.45805
136.881632653,-147.812,8.407,-7.29072,8.59714,-2.34215,1.52419,-6.56629,1.42782,-1.86954,2.83753,-2.6171,-0.686376,-2.8292,5.21992,2.30917,2.88016,0.0527413,1.6478,-3.36176,-1.66809,-2.18648
136.904852608,-153.77,7.93776,-8.18189,4.39263,-5.10332,1.0354,-4.62313,1.1373,-6.17323,0.917883,-1.9061,1.2607,-2.66335,3.37898,-0.180161,4.76274,-0.649917,1.82722,-1.74946,-1.9261,-1.36764
136.928072562,-140.799,12.6778,-4.29037,9.16327,-1.37234,1.9338,-0.935747,2.3299,0.0127428,1.84556,1.70671,3.76666,-3.06544,-1.22145,-2.13131,-0.676513,-0.0338491,0.346513,-3.33846,-1.8401,-2.62183
136.951292517,-143.09,7.52151,-3.71719,7.69361,1.07259,4.4183,1.40301,6.54372,3.08756,4.20471,-1.00832,0.973079,-1.63584,2.6934,2.5746,2.75846,0.564135,3.5886,-0.452099,-1.25319,-2.25214
136.974512472,-145.116,9.28839,-3.83932,7.41424,0.750129,4.32947,-1.29995,4.28605,-1.99825,3.96346,2.30551,4.7535,1.8375,2.19652,2.13824,2.0734,2.89869,2.58814,-1.81598,-4.0238,-2.52817
136.997732426,-148.392,11.7664,-4.56575,5.36137,-1.9888,4.66412,1.46267,7.97838,-0.565567,3.24287,0.242562,4.56609,0.0371736,1.85969,0.189241,4.45779,4.5597,3.85848,0.514495,-2.66922,-2.17187
137.020952381,-161.318,12.1576,-5.04929,5.02237,-5.53099,1.10696,-2.72179,3.80814,0.180944,2.77074,-1.46762,2.10752,-1.76992,2.06484,-0.504347,4.59653,4.17433,4.6463,0.870923,-0.195521,-2.67894
137.044172336,-164.491,14.6386,-4.81195,5.87708,-8.07359,1.78352,-2.27107,-0.74772,-5.34587,1.13917,0.447356,5.02457,-2.18946,2.46536,1.22098,3.15194,1.79971,4.89721,0.268168,0.123364,-2.33785
137.067392290,-164.842,15.0502,-8.73459,3.7318,-7.14105,1.509,-4.02114,1.96739,-1.10609,-4.1141,-4.37505,2.46219,1.3082,3.59196,-2.29051,0.914165,-1.53126,1.42341,-2.17652,-1.87611,-0.169338
137.090612245,-169.228,14.0759,-9.08939,3.07839,-8.02722,0.852767,-3.70092,-1.34959,-2.27159,-4.79566,-3.75385,0.301005,-0.795176,4.38952,-0.200452,3.38746,-2.20816,2.20823,-0.541759,1.37027,-1.10804
137.113832200,-172.168,15.7546,-4.62526,4.65578,-10.7427,-1.18838,-0.821164,-0.298295,-0.353972,0.704978,0.695931,1.43595,0.632211,3.4491,-3.8227,2.63101,2.14301,2.23062,-1.37562,1.96183,-3.29292
137.137052154,-164.921,15.6308,-5.02684,5.82546,-2.51035,1.96815,0.364033,2.36575,-3.66235,-0.903216,0.373314,2.21661,-0.831947,3.03829,-2.53639,-0.620166,0.522082,1.07261,-1.90627,-0.707905,-2.15526
137.160272109,-165.959,18.0292,-4.66212,3.52546,-0.775865,8.75351,2.27929,1.06918,-4.90408,-0.789167,-1.85076,3.67732,-1.77955,0.948978,-5.16646,1.29979,2.96144,4.91156,-1.74794,-0.421367,0.150632
137.183492063,-158.96,16.5603,-7.25954,2.76909,-4.31617,4.02806,1.27052,3.71998,-1.95649,1.64449,0.348479,1.96325,-1.23864,0.799124,-1.11328,2.82951,2.95138,4.84614,-1.25036,-3.68732,-3.36621
137.206712018,-158.736,18.7311,-3.96328,3.42761,-2.56873,4.55742,3.91888,5.57194,0.0400196,1.23952,1.15083,0.592658,-6.86568,-2.56584,-2.19695,3.73857,0.509254,3.25775,-0.510205,-1.8298,-3.21468
137.229931973,-156.494,19.7078,-5.45638,4.14889,-2.80974,5.93018,3.41917,5.38868,0.331022,0.261765,-2.39558,2.95281,-2.02354,-2.23781,-1.38405,2.74993,1.11948,6.53338,0.822967,-1.82858,-3.41339
137.253151927,-158.614,18.546,-7.0617,1.54009,-4.49634,5.11095,3.0134,4.62745,0.0554024,2.01953,0.80051,2.61427,-2.2782,-1.67425,-0.943665,0.676171,-0.321811,5.74083,-1.09543,-2.88139,-2.28483
137.276371882,-159.446,17.8648,-3.67853,6.37895,-0.649914,7.47651,5.13981,3.8429,-4.17568,1.96836,2.60426,1.46544,-2.9301,-0.665189,-0.191592,0.582449,-0.297582,3.6813,-1.74322,-4.39027,-2.97858
137.299591837,-160.794,15.8946,-6.41469,6.90319,-3.22378,4.09266,4.72938,6.35153,2.36314,3.88877,0.945084,1.21505,-3.14785,-2.79805,-2.04811,-3.18814,-0.827994,4.1324,0.248303,-1.81829,-1.67418
137.322811791,-162.602,18.6205,-5.67204,6.3568,-5.75046,0.635602,4.92049,5.46358,3.30471,3.77416,0.125434,4.35739,-2.1639,-2.27207,-2.34637,-0.0271889,1.8577,3.6649,-0.949849,-2.26023,-2.47942
137.346031746,-151.924,13.3153,-2.36439,6.60983,-0.815392,3.94607,0.54106,7.16076,2.95321,7.44431,-0.412948,2.33902,-0.693704,1.90513,1.57806,1.09041,-0.397861,2.45449,0.284662,-1.4003,-3.05664
137.369251701,-145.882,10.8685,-3.74776,6.61285,-0.327895,6.22085,4.06824,7.90904,0.744959,6.13522,-2.76297,2.91803,0.0933516,2.96462,0.653538,1.02506,0.754628,2.36767,2.39104,1.44641,-4.52432
137.392471655,-151.867,7.37623,-3.17716,6.51667,-2.72157,5.79917,4.52846,8.15464,5.73445,9.58456,1.2704,1.27968,-1.26742,1.70541,-0.0369159,-3.42037,-2.65578,-0.136419,-0.66479,0.289767,-3.79924
137.415691610,-153.84,12.859,-6.29078,4.59458,-7.17248,4.62984,1.51998,8.31339,-1.70764,4.16481,0.222577,5.95561,-1.56459,2.95365,1.76554,1.28206,-0.330149,2.82511,-1.04414,-2.05558,-1.84617
137.438911565,-162.424,13.3087,-7.58667,6.07327,-0.631164,8.42367,2.38567,3.90482,-2.71382,6.87256,1.97964,5.84607,-0.0616333,1.20559,2.25503,0.0550273,-1.19752,1.32904,-3.99144,-2.72099,-3.98712
137.462131519,-163.891,19.5072,-5.47074,3.05784,-4.16761,4.35168,2.48769,6.57762,-0.484819,2.94725,3.1208,5.68343,0.0466905,-0.529384,-0.136448,-1.90453,-1.74428,0.336134,-2.67967,-3.73715,-3.21865
137.485351474,-170.707,20.1442,-4.89137,2.49991,-7.15332,-1.0249,3.59526,8.97046,1.17823,1.9324,3.05298,6.98776,3.11057,1.29343,2.75542,0.885739,2.14019,-0.263581,-4.29131,-3.65717,-2.86975
137.508571429,-172.527,22.2567,-4.38257,1.82979,-6.91024,3.41192,6.45745,5.37981,0.292862,3.57913,3.09961,5.13381,-0.337056,-1.10178,-0.393176,-0.538951,-2.15836,2.21458,-6.30153,-3.67664,-2.29813
137.531791383,-170.604,20.2867,-7.69978,1.58444,-5.91439,4.13563,3.38859,6.58153,0.753244,4.26734,5.45038,6.80204,-0.483086,1.75465,-0.176328,-1.0131,-3.2931,-0.594689,-5.41534,-3.83193,-4.70368
137.555011338,-172.443,19.9063,-8.14142,5.25653,-2.29786,6.304,0.156339,6.58208,-0.179047,3.04289,2.53096,4.69556,-1.68879,2.44671,2.10189,0.432037,-0.386468,3.08005,-1.43309,-2.08225,-6.02634
137.578231293,-170.465,19.0177,-8.02446,4.29895,-0.492027,7.88108,1.95804,1.71658,0.162329,2.58081,0.179471,6.73107,0.283124,0.679618,1.68022,1.12726,-1.15196,1.3068,-5.07721,-3.75024,-5.37913
137.601451247,-174.352,19.655,-5.8177,6.31234,-2.1903,4.98078,1.61139,5.50763,0.629174,0.377356,1.21286,5.76264,-1.45386,-0.66905,1.05712,-1.5342,-1.26,4.02891,-1.80037,-0.588184,-2.71987
137.624671202,-168.709,18.9147,-4.46329,4.09228,-2.18459,4.97863,0.733508,5.35121,-3.35925,3.02586,1.50117,4.5651,-3.31982,-1.1092,0.582191,1.6963,0.0687609,6.58099,-4.22232,-4.3921,-3.87882
137.647891156,-170.616,17.2139,-7.59127,4.05674,-1.26044,9.29109,6.26896,6.8936,-0.0573086,0.735123,-0.547736,4.80455,0.858087,-4.10146,-2.5102,-1.35611,-0.889224,3.49574,-3.51186,-1.10012,-2.24119
137.671111111,-167.201,18.0578,-7.08038,2.63568,-5.57688,3.09648,2.89379,2.49844,1.23911,2.03045,-0.584852,3.69712,-3.19124,0.331673,0.00526465,3.51004,2.53205,7.24396,-1.83702,-1.60812,-5.31863
137.694331066,-169.242,16.7667,-6.86664,3.31113,-2.03507,6.45047,3.62206,6.13713,0.51111,1.96691,-0.304517,2.56626,-6.48775,-3.33893,0.173803,1.09363,0.357354,5.93304,-2.86242,-1.64943,-3.79773
137.717551020,-167.053,17.836,-7.36875,6.23821,-4.998,2.98141,0.835209,8.08624,-0.188355,2.67929,-2.74748,3.79909,-5.89714,2.34817,-0.138113,3.43354,-2.50613,4.96148,-1.80558,-0.043681,-5.48427
137.740770975,-154.14,19.9231,-4.98579,3.88216,-4.18002,3.16151,-1.11027,6.44714,-0.68476,2.7534,-1.11264,1.41387,-3.44359,-1.30386,-3.85833,-1.04189,-4.28604,1.47576,-1.47964,-3.69318,-3.82019
137.763990930,-154.891,10.0103,-2.00278,6.34079,1.4107,6.32168,0.765028,6.43826,-0.153769,7.1816,1.27586,3.42977,0.920219,2.71157,1.29282,1.93759,0.885669,4.43959,1.52473,0.457492,-0.499395
137.787210884,-147.371,8.67017,-4.0665,7.38677,-0.125045,6.52249,1.31292,6.07474,-1.57688,6.28576,1.14854,2.73977,2.48448,1.72313,0.63285,3.56863,3.47208,2.75595,0.0257731,1.28162,-2.19709
137.810430839,-156.09,13.0842,-0.988285,8.80481,-3.99602,7.49467,2.31885,8.04913,0.0142322,9.01739,-0.0755693,4.47344,-1.13815,1.63293,-1.46241,2.47845,-1.48237,0.0511325,-2.00514,-1.20769,-1.42735
137.833650794,-167.691,12.9901,-0.905553,7.85904,-2.19815,6.00017,-0.176279,4.74081,0.732188,7.81713,-2.33359,3.9128,-0.614353,2.58253,0.194923,3.5187,0.286254,1.99978,-1.99605,1.87958,0.202592
137.856870748,-174.862,17.4842,-3.80046,6.5315,-4.85371,5.4757,-5.19263,7.11638,-2.36308,8.33814,-1.85832,2.43332,0.144066,0.494145,0.498637,3.26488,-3.0734,3.8848,-4.70054,0.58888,-0.909292
137.880090703,-180.489,23.6982,-5.54524,7.4783,-3.47493,6.80533,-3.37529,4.25825,-0.235719,6.49601,0.0519276,1.71011,-0.575024,-0.592018,-1.81858,0.52563,-3.21573,2.23558,-1.03756,-1.06601,-0.966538
137.903310658,-183.253,24.0309,-2.40331,7.99204,-2.71616,6.17264,-2.87652,3.57531,0.657555,5.31892,-0.504504,6.0133,2.24038,2.86818,-1.31154,3.43613,-1.55709,1.03555,-2.28932,0.102142,-0.888726
137.926530612,-188.293,25.3127,-5.66187,9.40977,-1.76129,5.31942,-2.60512,4.12004,-2.22803,2.87471,-1.74767,2.15124,-1.93082,1.14814,-0.638428,0.462807,-3.76866,-1.08257,-2.11489,1.53263,-0.499415
137.949750567,-185.832,21.7737,-10.7911,9.24579,1.09604,3.33136,-0.659529,4.19217,-1.88072,3.41774,-0.553129,3.16636,0.130098,4.43052,-0.242727,0.600261,-0.906705,-0.689724,-5.11185,-1.20231,-0.385853
137.972970522,-183.61,24.1044,-6.04526,10.4543,2.11107,6.38017,-1.94048,2.885,-4.02848,2.32708,1.38648,4.82908,0.259673,2.75801,-2.04936,1.38325,-0.0648449,2.36128,-2.11522,-0.935496,-2.54635
137.996190476,-185.043,25.2954,-7.60121,6.37933,-0.425628,8.80307,1.08884,3.06289,-2.67629,3.49143,-1.17111,2.95424,-2.83973,-1.18431,-2.00695,3.80885,-0.774202,2.10997,-0.31506,1.25135,-3.16056
138.019410431,-187.36,25.8624,-7.62426,5.21936,-5.10158,3.78285,-1.7199,4.67396,-2.4942,3.62786,-0.603588,3.41775,-1.55008,0.772554,-2.71185,4.71902,1.80605,3.26126,0.195644,0.298039,-1.99317
138.042630385,-188.048,26.9494,-5.52821,7.38076,-3.6836,5.71753,-0.944078,5.10805,-1.30265,2.09007,-2.63275,5.37085,-0.866348,1.83231,-4.14684,1.91828,1.43857,2.79902,-3.56044,0.0344425,-2.35105
138.065850340,-192.304,25.1179,-6.43824,5.72833,-2.59076,8.40868,1.06072,2.75716,-1.91347,2.52838,-1.45339,2.7597,-3.95594,0.263338,-3.11811,1.06333,-3.29549,0.278242,-1.21574,1.71763,-1.49973
138.089070295,-190.155,22.863,-7.7592,9.75834,-3.93512,1.7009,-5.31525,3.52192,-2.31326,2.54962,-3.64895,3.44203,-1.50823,2.67581,-0.404085,3.31237,-2.16281,1.45096,-2.49567,0.749556,-0.582741
138.112290249,-192.618,23.105,-5.82418,8.72882,-0.307614,7.30638,1.84537,1.65943,-4.23539,1.67706,-0.3865,2.002,-1.72671,2.45292,-0.778631,-0.123973,-1.64847,1.74892,-0.978722,-0.302557,-1.02236
138.135510204,-185.274,20.1889,-6.86137,5.99597,-1.6903,6.26845,0.187981,0.670642,-3.27116,-0.288957,-2.45429,3.91427,-0.638425,1.33534,-0.6139,2.21749,-0.124429,1.44626,-3.80682,-1.76227,-4.61505
138.158730159,-150.707,19.0204,-0.490595,9.37271,0.518196,1.31155,-1.12919,3.82754,-0.816397,3.39296,0.881037,2.53672,-0.823464,1.10711,-1.47505,0.236879,-0.100377,-0.794295,-1.62244,-2.18936,-2.50797
138.181950113,-147.353,7.26107,-6.71577,4.24553,-0.393316,7.0226,5.17937,8.78583,0.202442,5.10277,-0.50297,3.87137,1.01252,3.44658,2.10706,3.1684,3.03836,3.41514,0.479769,1.74273,-1.72013
138.205170068,-159.883,7.0951,-3.47416,6.59185,-0.633851,6.51844,1.59362,4.00591,1.80057,9.64806,2.27767,6.30903,3.19001,5.91006,0.166629,2.07654,0.984807,1.68785,2.21854,3.64195,0.33784
138.228390023,-159.114,13.652,-2.64736,7.15714,-0.502513,5.53573,0.288298,7.77716,-0.426374,5.04354,-2.50471,3.52351,-1.38649,1.45284,2.19043,-0.312887,-1.42094,-0.309263,-0.805177,-0.280366,-3.96636
138.251609977,-172.23,16.8462,-1.83578,5.82459,0.411167,8.48351,1.72951,4.02355,-3.75882,3.80439,-1.22416,4.02658,1.90458,3.37481,2.29679,1.24598,-1.16166,0.560676,-1.74994,-1.39082,-1.50211
138.274829932,-182.47,21.8579,-6.82035,2.8684,-4.83996,4.4775,-1.31686,3.33826,-3.3328,3.73839,2.11992,5.00168,-1.90483,3.14888,-1.20364,2.25211,1.53016,1.35534,-2.43041,-1.80499,-0.706134
138.298049887,-187.095,29.3686,-3.58105,4.28883,-4.3702,6.80564,0.85661,4.50313,-1.53178,5.18239,3.1613,4.38165,-1.35706,2.32824,-1.80463,1.18689,-1.17493,1.34924,-5.13587,-3.97754,0.834139
138.321269841,-191.228,30.2901,-2.97588,8.65854,-2.38074,3.52803,-0.193161,3.81298,-0.686152,5.04275,0.30453,4.31353,-0.953114,3.36232,0.168525,2.13233,-0.220955,0.0656126,-4.95283,-2.06385,-0.892688
138.344489796,-187.905,26.898,-7.90463,9.34319,-4.23092,-0.0951153,0.480801,8.56939,0.0873439,3.78238,1.0991,2.7476,0.268968,2.73641,-0.642064,2.38447,-0.414183,1.54671,-3.86398,-1.9625,0.209346
138.367709751,-183.416,28.1524,-6.44611,7.92396,-0.604104,2.92383,-2.04408,2.63923,-1.03874,3.77367,2.29861,3.6976,-0.378695,2.85025,-1.08203,3.61492,1.40936,1.12838,-4.17016,-0.601308,-1.62419
138.390929705,-184.056,26.2062,-8.39519,8.3247,1.09254,7.29576,-2.8055,1.84525,-2.74308,5.35196,1.42419,3.51116,-0.712291,1.98533,-2.77735,1.38665,1.4942,1.12356,-2.42278,-1.51362,-3.55104
138.414149660,-189.949,25.0577,-7.46746,8.54808,0.0331645,5.85345,-2.30915,2.53855,0.554749,6.84198,2.23532,3.56644,-2.4615,1.60659,0.392579,4.47936,3.32687,4.09247,0.657077,0.166886,-1.29067
138.437369615,-187.413,30.235,-2.75886,8.26632,0.0539954,5.29872,-0.987784,3.22521,1.66229,2.70273,0.187041,4.66701,-1.43122,1.97844,-0.512967,3.12457,0.530687,3.98409,-1.80709,-0.728637,-2.78933
138.460589569,-191.512,28.4966,-6.22402,5.10351,-2.00363,6.02491,1.40992,4.27614,-0.10051,1.72048,-1.54047,2.53177,0.00605589,3.41373,-1.48187,0.682109,0.945576,3.05028,-1.88193,-0.843582,-2.0937
138.483809524,-190.7,27.5192,-7.40254,6.16175,-1.7565,5.49747,-0.415299,5.61136,1.54595,3.9228,1.88617,4.31182,0.865124,3.79691,0.797063,2.7373,1.12063,2.03688,-2.6973,-1.04818,-1.1217
138.507029478,-187.589,26.9475,-4.53601,4.58795,-0.566469,8.00607,0.31524,5.61585,1.48976,2.35334,2.98799,4.08904,0.843601,1.21873,1.30818,2.12787,-1.20025,-1.09976,-4.00157,-0.803651,-3.59782
138.530249433,-186.851,23.7014,-7.94953,7.36611,-1.89926,6.9583,3.92815,6.4222,-1.94275,3.78115,0.642129,4.76989,-0.0316043,2.32077,0.390996,2.99288,-1.83125,1.00713,-3.72232,-1.32154,-1.70512
138.553469388,-158.972,19.1963,-7.26123,4.42436,-4.73506,3.08018,0.93589,5.18072,1.63956,2.85679,0.218747,2.1109,-1.32013,0.613176,-2.01881,1.20715,-0.00995418,0.30317,-1.35397,-0.251153,-2.4638
138.576689342,-157.344,17.6104,2.02433,8.40777,0.836414,4.05929,-0.341915,6.30743,2.9073,6.07103,0.151748,2.85803,1.15819,1.9177,-0.0115566,-0.395068,0.13527,1.45416,0.740765,-0.12906,-0.764601
138.599909297,-138.798,11.1715,-4.72487,5.78864,-4.73327,6.69242,3.34759,7.02497,-1.22221,5.63354,0.24695,4.70997,1.26766,1.15913,-0.569885,1.70679,-0.0111027,0.0748323,-0.363807,-0.695565,-1.45419
138.623129252,-152.879,11.0302,-4.88989,4.37239,-4.92743,6.29234,5.29055,11.093,3.0443,6.86455,1.30935,5.5692,2.109,0.374183,-3.73424,-0.473118,-3.07676,-1.72581,-4.10752,-3.38826,-3.85824
138.646349206,-155.648,18.6508,-2.92952,2.06682,-6.88475,4.35926,3.36318,9.21518,0.318273,5.20887,0.26291,5.1932,0.145145,0.994251,-1.93778,0.988516,-0.486189,3.06735,-1.10891,-2.26273,-0.982712
138.669569161,-166.764,21.7299,-4.56041,1.63759,-7.25367,4.09062,1.64514,6.5281,1.60194,5.37434,0.706903,7.0329,2.14257,1.7435,-2.14773,-2.5187,-1.23367,2.52603,0.443257,-0.708794,-1.78387
138.692789116,-179.908,25.2004,-4.95795,2.57271,-6.63495,2.50571,1.92297,9.304,5.68588,5.06411,-0.855833,5.93125,2.34709,1.35136,-2.48117,-1.38556,-4.39662,1.8734,0.163851,1.12438,1.58102
138.716009070,-187.041,28.2086,-2.87135,7.6756,-1.1216,5.07666,0.453093,5.13391,1.86521,4.37982,-0.60148,4.72321,1.54789,1.61571,-0.921676,1.22742,-2.77469,0.177145,-2.96462,-1.91813,-1.01844
138.739229025,-190.496,26.0192,-4.99075,12.6016,-1.72908,5.08411,0.706523,3.11046,-3.143,5.95461,1.17356,2.52986,1.15129,3.22291,-0.93277,1.04429,-0.656646,3.49518,-3.78369,1.47735,1.03693
138.762448980,-199.032,29.5833,-10.2026,14.6003,-3.88922,7.52213,-4.3482,7.02287,-6.87853,6.46019,-3.51059,6.75989,-2.10321,5.10152,-3.51095,6.39287,-1.09211,3.15639,-4.77418,3.68665,-2.81208
138.785668934,-178.593,22.1158,-5.69115,7.6435,-1.4088,4.79015,-2.8932,2.61014,-4.12673,4.2794,-0.393777,6.15502,-2.05322,1.03937,-0.319437,-0.124366,-0.714922,3.73649,-1.66497,0.503809,0.154411
138.808888889,-174.091,27.0012,-4.15263,5.25834,0.249061,4.25601,-5.10499,2.10965,-4.83901,6.92957,3.45482,7.87465,-0.589542,1.47446,-0.896587,1.27422,-2.97171,2.50972,-3.86754,-0.977892,-1.14523
138.832108844,-188.493,22.7761,-2.38296,7.04773,-0.578144,4.99887,-1.78873,1.83999,-2.78822,2.79824,1.22424,6.79936,1.55975,2.58255,-2.25645,1.70771,-0.757583,2.20143,-1.09927,1.99513,-2.57375
138.855328798,-193.859,23.5089,-2.10544,8.95327,0.626939,5.74973,-0.043881,1.24345,-2.94248,1.0695,-0.422793,7.70114,1.26199,4.60869,-0.619132,2.32761,-0.501778,0.860379,-1.89271,-0.749547,-2.63681
138.878548753,-188.741,24.9711,-3.57843,8.09462,-0.241649,4.00633,-2.18712,2.71468,-4.011,4.82104,0.856128,7.29378,2.20179,1.89818,-2.06971,2.62257,-4.07887,3.55718,-0.233517,-0.323448,-1.29996
138.901768707,-190.909,25.8388,-8.28797,8.55837,0.526507,3.76915,-4.74747,6.35126,-2.71367,2.0183,-0.81712,8.42055,1.54963,3.30762,-0.532799,2.0798,-1.26912,3.39484,0.411466,-0.634941,-3.03571
138.924988662,-182.674,24.4732,-6.34847,6.68763,-0.32825,3.90662,-2.79066,3.39641,-1.10613,1.62981,0.644717,8.71401,1.94548,0.880739,0.231103,3.18814,-0.313629,2.08773,-0.903378,-0.284266,-1.62775
138.948208617,-186.066,25.1685,-4.55926,5.83673,-4.8545,1.32734,1.24305,8.94455,-0.699563,-0.481322,1.86831,9.40026,0.717424,4.46009,-2.96733,2.03078,0.281662,2.65934,-0.135688,-2.37332,-1.16617
138.971428571,-145.446,22.1587,-2.29802,8.74637,-0.89926,1.51093,-2.13657,5.63107,-1.279,2.31898,0.632589,2.34794,0.384978,0.0794734,-1.50173,-1.39577,-0.87686,-2.15505,-1.12197,-1.36585,-3.1277
138.994648526,-144.57,12.5999,-3.98449,4.75887,-5.78133,3.31483,2.50292,7.46407,-1.87172,4.59205,-0.116121,8.0279,3.78304,5.72524,-1.27459,0.479971,-0.303057,2.64773,0.0990229,1.77563,-0.425201
139.017868481,-153.013,11.1188,-5.31524,1.8103,-3.76599,9.26004,3.55645,10.447,1.54178,6.53131,2.01624,6.73118,2.15413,2.52776,0.280535,0.299178,0.311305,3.71125,0.209588,2.13998,-0.0184258
139.041088435,-154.823,16.5664,-2.59355,3.92765,-5.10771,9.2566,2.63976,8.72556,1.39013,6.2228,-0.626602,4.40512,-0.850249,0.942392,-1.34901,2.37579,1.17498,0.510201,-2.23615,-2.43839,1.23966
139.064308390,-166.113,17.4224,-9.29598,-0.535078,-6.75545,7.98032,1.38,7.461,-2.51597,4.68182,-0.366717,4.60168,1.30176,2.07276,-1.38926,1.87107,0.829855,1.74849,-3.818,-1.16764,-0.133365
139.087528345,-178.884,20.4596,-10.4867,-0.665607,-3.06199,9.89312,2.47058,8.84597,0.0563384,7.55897,-3.05454,0.376821,-0.908239,5.31976,-0.370427,-0.255456,-0.0726472,3.8454,-2.0443,0.0218034,-2.46645
139.110748299,-180.995,25.607,-4.5396,1.51823,-2.43434,6.28326,-3.17636,0.0783598,-1.76778,7.13399,6.1033,2.94448,1.07854,6.47818,3.95665,2.26031,-3.3885,-2.5733,-3.64744,-1.86089,-2.72476
139.133968254,-194.768,26.391,-4.39161,5.2298,-3.36711,3.42724,-1.81104,4.64579,-1.26262,3.15265,1.40132,4.81675,1.47016,3.56395,-0.664826,-0.761127,-4.98483,-2.65827,-3.13473,-0.327336,-0.264746
139.157188209,-198.478,23.3461,-5.5449,8.03817,-2.80988,5.68761,1.23258,2.38409,-1.92031,6.1445,2.74615,4.32109,1.048,4.29448,-1.80748,-2.46501,-3.37514,-0.782279,-4.30853,0.351289,0.0951924
139.180408163,-180.613,13.5587,1.34552,6.49454,-1.34433,8.34398,-5.77827,6.78033,0.404213,4.95057,3.78835,4.15795,0.737573,3.42784,-2.68739,0.552326,-1.19517,0.490407,-2.49896,-0.69579,-0.980741
139.203628118,-169.689,9.34426,-0.864204,10.0746,-1.11282,8.5429,-3.06492,1.16813,-1.47411,4.52734,-3.38147,3.18051,-1.73161,4.05674,1.88034,5.03419,1.63461,6.58729,-2.51881,-0.385775,-1.02431
